Total Time (s),Cycle Elapsed Time (s),Total Cycles,Elapsed Cycles,Step,Total Cycle Count(8800MTB25266 Linear Waveform),Position (mm),Force (kN),Strain 1 (%),Unnamed: 9,Stress
23.277,10.776,2,2,1,1.75,26.49169004,-5.839136253,-0.674523921,,-297.3847674
23.286,10.785,2,2,1,1.75,26.4932692,-5.748766624,-0.672388474,,-292.78228
23.295,10.794,2,2,1,1.75,26.4944322,-5.657984266,-0.67064749,,-288.1587724
23.304,10.803,2,2,1,1.75,26.49621359,-5.567317552,-0.670439536,,-283.5411546
23.313,10.812,2,2,1,1.75,26.49731603,-5.475451428,-0.668922424,,-278.8624514
23.322,10.821,2,2,1,1.75,26.49942727,-5.383810444,-0.667290279,,-274.1952143
23.331,10.83,2,2,1,1.75,26.50136169,-5.292202109,-0.665047979,,-269.5296402
23.34,10.839,2,2,1,1.75,26.50245464,-5.198391076,-0.660065865,,-264.7518835
23.349,10.848,2,2,1,1.75,26.50440444,-5.104343337,-0.656507747,,-259.9620715
23.358,10.857,2,2,1,1.75,26.50530444,-5.010609249,-0.654732107,,-255.1882335
23.367,10.866,2,2,1,1.75,26.50703713,-4.914717259,-0.654008661,,-250.3044946
23.376,10.875,2,2,1,1.75,26.5091323,-4.821193345,-0.653046788,,-245.5413608
23.385,10.884,2,2,1,1.75,26.51048128,-4.723675679,-0.651479456,,-240.5748269
23.394,10.893,2,2,1,1.75,26.51243601,-4.628846097,-0.649332098,,-235.7451959
23.403,10.902,2,2,1,1.75,26.51378514,-4.533765521,-0.645034316,,-230.9027819
23.412,10.911,2,2,1,1.75,26.51549743,-4.437273371,-0.640928145,,-225.9884771
23.421,10.92,2,2,1,1.75,26.51732644,-4.341906432,-0.637779699,,-221.1314787
23.43,10.929,2,2,1,1.75,26.51901445,-4.246372416,-0.636764351,,-216.2659713
23.439,10.938,2,2,1,1.75,26.51990171,-4.150755455,-0.636161265,,-211.3962395
23.448,10.947,2,2,1,1.75,26.52247802,-4.054637057,-0.634437117,,-206.5009696
23.457,10.956,2,2,1,1.75,26.52302082,-3.958753653,-0.633568296,,-201.617668
23.466,10.965,2,2,1,1.75,26.52492096,-3.863954353,-0.629629688,,-196.7895792
23.475,10.974,2,2,1,1.75,26.52724213,-3.768370131,-0.625377809,,-191.9215148
23.484,10.983,2,2,1,1.75,26.5278373,-3.672543689,-0.622125483,,-187.0411142
23.493,10.992,2,2,1,1.75,26.52956456,-3.57706842,-0.619668921,,-182.1785987
23.502,11.001,2,2,1,1.75,26.53190986,-3.480722846,-0.618722746,,-177.2717589
23.511,11.01,2,2,1,1.75,26.53349934,-3.385700378,-0.617530286,,-172.4323043
23.52,11.019,2,2,1,1.75,26.53518593,-3.290310328,-0.616446322,,-167.574129
23.529,11.028,2,2,1,1.75,26.53665298,-3.1988096,-0.614082875,,-162.9140352
23.538,11.037,2,2,1,1.75,26.53811129,-3.10653874,-0.610187312,,-158.2147189
23.547,11.046,2,2,1,1.75,26.53986174,-3.01479736,-0.605591403,,-153.5423687
23.556,11.055,2,2,1,1.75,26.5411783,-2.922516469,-0.603007652,,-148.8425415
23.565,11.064,2,2,1,1.75,26.54342814,-2.831617802,-0.602316374,,-144.2131105
23.574,11.073,2,2,1,1.75,26.54497005,-2.740588315,-0.601106409,,-139.5770168
23.583,11.082,2,2,1,1.75,26.54640465,-2.649332346,-0.599835863,,-134.9293884
23.592,11.091,2,2,1,1.75,26.5475873,-2.559445905,-0.59851424,,-130.3515096
23.601,11.1,2,2,1,1.75,26.54903323,-2.4709849,-0.595450691,,-125.8462276
23.61,11.109,2,2,1,1.75,26.55094135,-2.380554158,-0.591159274,,-121.2406277
23.619,11.118,2,2,1,1.75,26.5529955,-2.290084943,-0.587163477,,-116.6330684
23.628,11.127,2,2,1,1.75,26.55505326,-2.200543154,-0.585764568,,-112.0727425
23.637,11.136,2,2,1,1.75,26.55552052,-2.110181796,-0.584481941,,-107.4706764
23.646,11.145,2,2,1,1.75,26.55728038,-2.020260186,-0.583732338,,-102.8910064
23.655,11.154,2,2,1,1.75,26.55938763,-1.930699651,-0.582361713,,-98.32972579
23.664,11.163,2,2,1,1.75,26.56036752,-1.840773339,-0.580492751,,-93.74981632
23.673,11.172,2,2,1,1.75,26.56221054,-1.751266032,-0.576768761,,-89.1912466
23.682,11.181,2,2,1,1.75,26.56422298,-1.659993574,-0.571982487,,-84.54277847
23.691,11.19,2,2,1,1.75,26.56543412,-1.567579343,-0.56972309,,-79.83616038
23.7,11.199,2,2,1,1.75,26.56748396,-1.473125324,-0.568406884,,-75.02565667
23.709,11.208,2,2,1,1.75,26.56917823,-1.377906839,-0.567196583,,-70.17621903
23.718,11.217,2,2,1,1.75,26.57074786,-1.282187563,-0.565793157,,-65.30127635
23.727,11.226,2,2,1,1.75,26.5723692,-1.186482936,-0.564101498,,-60.42707971
23.736,11.235,2,2,1,1.75,26.57475535,-1.091500483,-0.561633278,,-55.5896631
23.745,11.244,2,2,1,1.75,26.57627179,-0.998740471,-0.556822725,,-50.86543451
23.754,11.253,2,2,1,1.75,26.57816023,-0.905968029,-0.553329133,,-46.14057283
23.763,11.262,2,2,1,1.75,26.5799202,-0.813804204,-0.551965874,,-41.44670778
23.772,11.271,2,2,1,1.75,26.58204771,-0.720946396,-0.551034351,,-36.71749843
23.781,11.28,2,2,1,1.75,26.58372752,-0.629094879,-0.549530871,,-32.03953907
23.79,11.289,2,2,1,1.75,26.58593691,-0.536809947,-0.548591294,,-27.33950612
23.799,11.298,2,2,1,1.75,26.58642234,-0.447411071,-0.546611418,,-22.78645873
23.808,11.307,2,2,1,1.75,26.58933573,-0.356298318,-0.543497242,,-18.14612431
23.817,11.316,2,2,1,1.75,26.59152941,-0.262290598,-0.540276296,,-13.35835047
23.826,11.325,2,2,1,1.75,26.59372494,-0.170890445,-0.537699538,,-8.703378908
23.835,11.334,2,2,1,1.75,26.59588872,-0.08299868,-0.537713054,,-4.227088069
23.844,11.343,2,2,1,1.75,26.59773728,-0.005178534,-0.537806003,,-0.263740585
23.853,11.352,2,2,1,1.75,26.60050076,0.06653473,-0.537688881,,3.388585977
23.862,11.361,2,2,1,1.75,26.60244456,0.144580141,-0.536383758,,7.363406097
23.871,11.37,2,2,1,1.75,26.60497139,0.224949847,-0.534249754,,11.45660164
23.88,11.379,2,2,1,1.75,26.60723174,0.305995415,-0.53052452,,15.58421853
23.889,11.388,2,2,1,1.75,26.61089564,0.392675011,-0.527408373,,19.99877408
23.898,11.397,2,2,1,1.75,26.61318472,0.484743634,-0.526208236,,24.68779056
23.907,11.406,2,2,1,1.75,26.61578315,0.583757146,-0.524688528,,29.73050733
23.916,11.415,2,2,1,1.75,26.6181898,0.688890692,-0.523233717,,35.08491483
23.925,11.424,2,2,1,1.75,26.6209368,0.797761683,-0.520861256,,40.62966889
23.934,11.433,2,2,1,1.75,26.62389446,0.909504627,-0.518494474,,46.3206903
23.943,11.442,2,2,1,1.75,26.62648241,1.022939545,-0.514264648,,52.09788323
23.952,11.451,2,2,1,1.75,26.6291305,1.138253935,-0.508657928,,57.97079688
23.961,11.46,2,2,1,1.75,26.63104392,1.254383823,-0.504901844,,63.88524351
23.97,11.469,2,2,1,1.75,26.63522765,1.371869707,-0.502664627,,69.86875045
23.979,11.478,2,2,1,1.75,26.63674119,1.490774308,-0.501013617,,75.92451203
23.988,11.487,2,2,1,1.75,26.63953064,1.612286328,-0.498324305,,82.11306839
23.997,11.496,2,2,1,1.75,26.64238371,1.735662472,-0.495323969,,88.39656383
24.006,11.505,2,2,1,1.75,26.64460798,1.861109866,-0.491189407,,94.78554716
24.015,11.514,2,2,1,1.75,26.64806011,1.985849576,-0.484935129,,101.1384884
24.024,11.523,2,2,1,1.75,26.64972288,2.109684763,-0.479872783,,107.4453627
24.033,11.532,2,2,1,1.75,26.6526802,2.232947161,-0.476875693,,113.7230651
24.042,11.541,2,2,1,1.75,26.65570526,2.355443303,-0.47394189,,119.9617424
24.051,11.55,2,2,1,1.75,26.6581059,2.478975386,-0.471347086,,126.2531797
24.06,11.559,2,2,1,1.75,26.66026838,2.598164309,-0.468433971,,132.3234217
24.069,11.568,2,2,1,1.75,26.66354058,2.716804623,-0.464876389,,138.3657233
24.078,11.577,2,2,1,1.75,26.66573842,2.837354096,-0.45932106,,144.5052575
24.087,11.586,2,2,1,1.75,26.66860274,2.956326825,-0.452765839,,150.5644889
24.096,11.595,2,2,1,1.75,26.6707617,3.076074229,-0.449035106,,156.663174
24.105,11.604,2,2,1,1.75,26.67338982,3.196055272,-0.445971548,,162.7737584
24.114,11.613,2,2,1,1.75,26.67590034,3.315033172,-0.442812085,,168.833253
24.123,11.622,2,2,1,1.75,26.6781086,3.434117241,-0.440050029,,174.8981549
24.132,11.631,2,2,1,1.75,26.68054687,3.552782794,-0.436108251,,180.9417419
24.141,11.64,2,2,1,1.75,26.68284902,3.669743404,-0.430951957,,186.8984968
24.15,11.649,2,2,1,1.75,26.68628342,3.783719114,-0.424394823,,192.7032321
24.159,11.658,2,2,1,1.75,26.68715153,3.89714445,-0.419531129,,198.479937
24.168,11.667,2,2,1,1.75,26.6909666,4.009324059,-0.415800399,,204.1931976
24.177,11.676,2,2,1,1.75,26.69290876,4.121398006,-0.412824969,,209.9010768
24.186,11.685,2,2,1,1.75,26.69499782,4.229923186,-0.409519768,,215.4282188
24.195,11.694,2,2,1,1.75,26.69691855,4.337426659,-0.406015981,,220.9033258
24.204,11.703,2,2,1,1.75,26.69985232,4.441770076,-0.402090885,,226.2174924
24.213,11.712,2,2,1,1.75,26.70203122,4.545350985,-0.395636272,,231.4928248
24.222,11.721,2,2,1,1.75,26.7038534,4.647967281,-0.389443234,,236.7190298
24.231,11.73,2,2,1,1.75,26.70653373,4.751326034,-0.385068581,,241.9830479
24.24,11.739,2,2,1,1.75,26.70822678,4.851746096,-0.381555997,,247.0973996
24.249,11.748,2,2,1,1.75,26.71103486,4.950198162,-0.378508295,,252.1115222
24.258,11.757,2,2,1,1.75,26.71212017,5.050141439,-0.375235758,,257.2015915
24.267,11.766,2,2,1,1.75,26.7148985,5.145505822,-0.371475062,,262.0584596
24.276,11.775,2,2,1,1.75,26.71682851,5.242316845,-0.365839059,,266.9890045
24.285,11.784,2,2,1,1.75,26.71930146,5.337278571,-0.359241777,,271.8253655
24.294,11.793,2,2,1,1.75,26.72165712,5.431193159,-0.353752428,,276.6083962
24.303,11.802,2,2,1,1.75,26.7234084,5.524410695,-0.349710925,,281.3559263
24.312,11.811,2,2,1,1.75,26.72584139,5.615451915,-0.346664693,,285.9926176
24.321,11.82,2,2,1,1.75,26.72716008,5.70664053,-0.343327957,,290.6368156
24.33,11.829,2,2,1,1.75,26.72971371,5.794809951,-0.33976219,,295.1272473
24.339,11.838,2,2,1,1.75,26.73165639,5.883143861,-0.334803848,,299.6260564
24.348,11.847,2,2,1,1.75,26.73367455,5.96554183,-0.328298068,,303.8225505
24.357,11.856,2,2,1,1.75,26.73506365,6.049750134,-0.322114458,,308.1112442
24.366,11.865,2,2,1,1.75,26.73703328,6.129058374,-0.317404533,,312.1503798
24.375,11.874,2,2,1,1.75,26.73924907,6.208081015,-0.314817044,,316.1749698
24.384,11.883,2,2,1,1.75,26.7409136,6.288463272,-0.311255356,,320.2688045
24.393,11.892,2,2,1,1.75,26.74292094,6.363370299,-0.308042643,,324.0837881
24.402,11.901,2,2,1,1.75,26.74448282,6.437381816,-0.30407062,,327.8531637
24.411,11.91,2,2,1,1.75,26.74708228,6.508415505,-0.297910107,,331.4708798
24.42,11.919,2,2,1,1.75,26.74858401,6.58023707,-0.291998877,,335.128722
24.429,11.928,2,2,1,1.75,26.74998329,6.651189046,-0.286397466,,338.7422765
24.438,11.937,2,2,1,1.75,26.75127965,6.721470754,-0.28352563,,342.3216945
24.447,11.946,2,2,1,1.75,26.75310754,6.790144274,-0.280131579,,345.8192082
24.456,11.955,2,2,1,1.75,26.75475804,6.85811988,-0.276808136,,349.2811774
24.465,11.964,2,2,1,1.75,26.75692213,6.925344514,-0.273596003,,352.7048999
24.474,11.973,2,2,1,1.75,26.75768791,6.991593948,-0.268318308,,356.0789558
24.483,11.982,2,2,1,1.75,26.75989935,7.056383363,-0.261800711,,359.3786536
24.492,11.991,2,2,1,1.75,26.76130204,7.121656426,-0.256169105,,362.7029834
24.501,12,2,2,1,1.75,26.76260709,7.185627117,-0.251680383,,365.960984
24.51,12.009,2,2,1,1.75,26.76441572,7.246926707,-0.248821351,,369.0829464
24.519,12.018,2,2,1,1.75,26.76549704,7.309893129,-0.245549586,,372.2898
24.528,12.027,2,2,1,1.75,26.76798013,7.370440114,-0.24222894,,375.3734326
24.537,12.036,2,2,1,1.75,26.76929682,7.428940481,-0.237811651,,378.3528318
24.546,12.045,2,2,1,1.75,26.77034974,7.489261758,-0.231663715,,381.4249693
24.555,12.054,2,2,1,1.75,26.77201866,7.546035971,-0.22585655,,384.3164562
24.564,12.063,2,2,1,1.75,26.77369605,7.602315511,-0.220628182,,387.1827496
24.573,12.072,2,2,1,1.75,26.77518712,7.659541784,-0.21696217,,390.0972598
24.582,12.081,2,2,1,1.75,26.77696156,7.713541777,-0.214300841,,392.8474568
24.591,12.09,2,2,1,1.75,26.77871967,7.767620709,-0.210742785,,395.6016742
24.6,12.099,2,2,1,1.75,26.77951705,7.820600765,-0.207198969,,398.2999263
24.609,12.108,2,2,1,1.75,26.78126841,7.870921222,-0.20234294,,400.8627261
24.618,12.117,2,2,1,1.75,26.7819409,7.920492661,-0.195674785,,403.3873788
24.627,12.126,2,2,1,1.75,26.7838549,7.971559951,-0.190423545,,405.9882145
24.636,12.135,2,2,1,1.75,26.78461297,8.019869712,-0.186538244,,408.4486105
24.645,12.144,2,2,1,1.75,26.78674047,8.06760799,-0.183655065,,410.8799009
24.654,12.153,2,2,1,1.75,26.78798809,8.11586868,-0.180656564,,413.3377977
24.663,12.162,2,2,1,1.75,26.78955854,8.162553829,-0.17717495,,415.7154528
24.672,12.171,2,2,1,1.75,26.79050478,8.209162002,-0.173399896,,418.0891876
24.681,12.18,2,2,1,1.75,26.79152898,8.254044725,-0.167312284,,420.3750459
24.69,12.189,2,2,1,1.75,26.79324079,8.299043145,-0.161253316,,422.6667966
24.699,12.198,2,2,1,1.75,26.79397987,8.343828383,-0.156517287,,424.9476901
24.708,12.207,2,2,1,1.75,26.79472488,8.387369341,-0.153520357,,427.1652129
24.717,12.216,2,2,1,1.75,26.7967551,8.431040036,-0.150711452,,429.3893431
24.726,12.225,2,2,1,1.75,26.79775346,8.474588691,-0.147557998,,431.6072579
24.735,12.234,2,2,1,1.75,26.79899189,8.516084609,-0.144544441,,433.7206276
24.744,12.243,2,2,1,1.75,26.80044731,8.556808599,-0.139979502,,435.7946834
24.753,12.252,2,2,1,1.75,26.80189381,8.59827899,-0.133444212,,437.9067531
24.762,12.261,2,2,1,1.75,26.80259259,8.63836322,-0.127879061,,439.9482261
24.771,12.27,2,2,1,1.75,26.80429057,8.678658593,-0.124142524,,442.0004526
24.78,12.279,2,2,1,1.75,26.80551962,8.716873102,-0.121723224,,443.9467016
24.789,12.288,2,2,1,1.75,26.80610996,8.757309671,-0.118657178,,446.0061191
24.798,12.297,2,2,1,1.75,26.80708158,8.795268884,-0.115329529,,447.939366
24.807,12.306,2,2,1,1.75,26.80897476,8.831672864,-0.112275231,,449.7934054
24.816,12.315,2,2,1,1.75,26.80952825,8.868957709,-0.106079372,,451.692307
24.825,12.324,2,2,1,1.75,26.81080425,8.905218736,-0.099911614,,453.539066
24.834,12.333,2,2,1,1.75,26.81181993,8.941887677,-0.095513407,,455.4065998
24.843,12.342,2,2,1,1.75,26.81277207,8.97870633,-0.093024066,,457.2817584
24.852,12.351,2,2,1,1.75,26.81460429,9.014489482,-0.090070036,,459.1041793
24.861,12.36,2,2,1,1.75,26.8148179,9.049519329,-0.087236763,,460.8882348
24.87,12.369,2,2,1,1.75,26.8159866,9.083932539,-0.083964782,,462.6408852
24.879,12.378,2,2,1,1.75,26.81721266,9.118249012,-0.07906685,,464.3886089
24.888,12.387,2,2,1,1.75,26.81814246,9.151830338,-0.073114669,,466.0988917
24.897,12.396,2,2,1,1.75,26.81963511,9.186148891,-0.068038193,,467.8467212
24.906,12.405,2,2,1,1.75,26.81996215,9.219935022,-0.064518657,,469.5674348
24.915,12.414,2,2,1,1.75,26.82231487,9.253684277,-0.062375856,,471.2862702
24.924,12.423,2,2,1,1.75,26.8227211,9.288178418,-0.058957043,,473.0430424
24.933,12.432,2,2,1,1.75,26.82401508,9.319714259,-0.055907087,,474.6491496
24.942,12.441,2,2,1,1.75,26.8248483,9.353658269,-0.052276604,,476.3779038
24.951,12.45,2,2,1,1.75,26.82611269,9.386271498,-0.046424854,,478.0388819
24.96,12.459,2,2,1,1.75,26.82645296,9.416678755,-0.040725536,,479.5875108
24.969,12.468,2,2,1,1.75,26.82805996,9.449824348,-0.036439491,,481.275602
24.978,12.477,2,2,1,1.75,26.82909387,9.482286026,-0.033391262,,482.9288617
24.987,12.486,2,2,1,1.75,26.830291,9.512532831,-0.031018631,,484.4693188
24.996,12.495,2,2,1,1.75,26.83113878,9.542954566,-0.028303575,,486.0186851
25,12.499,2,2,1,2,26.83185678,9.556310024,-0.023098454,,486.698873
25.014,0.014,3,3,1,2,26.83330489,9.602743802,-0.020381083,,489.0637259
25.023,0.023,3,3,1,2,26.83393821,9.631049644,-0.014147383,,490.5053306
25.032,0.032,3,3,1,2,26.83512336,9.662108361,-0.008948811,,492.087138
25.041,0.041,3,3,1,2,26.83619963,9.691295722,-0.00564767,,493.5736381
25.05,0.05,3,3,1,2,26.83723846,9.72123632,-0.002971136,,495.0985003
25.059,0.059,3,3,1,2,26.83782969,9.750185628,-0.000196753,,496.5728764
25.068,0.068,3,3,1,2,26.83936715,9.777907731,0.002684756,,497.9847515
25.077,0.077,3,3,1,2,26.84013756,9.805995121,0.006668675,,499.4152305
25.087,0.087,3,3,1,2,26.84123421,9.836699796,0.014814224,,500.9790068
25.096,0.096,3,3,1,2,26.84209865,9.864873462,0.01889423,,502.4138798
25.105,0.105,3,3,1,2,26.84352303,9.89244898,0.021571078,,503.8182894
25.114,0.114,3,3,1,2,26.84332984,9.920698708,0.024134659,,505.2570363
25.123,0.123,3,3,1,2,26.84525994,9.94836069,0.026885892,,506.6658494
25.132,0.132,3,3,1,2,26.84640461,9.976473521,0.030134456,,508.0976242
25.141,0.141,3,3,1,2,26.84676814,10.00144038,0.034924352,,509.3691761
25.15,0.15,3,3,1,2,26.84771002,10.0273126,0.04078897,,510.6868373
25.159,0.159,3,3,1,2,26.84896011,10.05400845,0.046260352,,512.0464455
25.168,0.168,3,3,1,2,26.84934361,10.07879289,0.04915983,,513.3087071
25.177,0.177,3,3,1,2,26.85080669,10.10588894,0.051758614,,514.6886971
25.186,0.186,3,3,1,2,26.8519172,10.13082484,0.054667341,,515.9586725
25.195,0.195,3,3,1,2,26.85264022,10.15509521,0.057584715,,517.1947518
25.204,0.204,3,3,1,2,26.85315795,10.17969975,0.061004955,,518.4478511
25.213,0.213,3,3,1,2,26.85377307,10.20476066,0.066353423,,519.7241929
25.222,0.222,3,3,1,2,26.85478488,10.22877492,0.072113903,,520.947229
25.231,0.231,3,3,1,2,26.85610794,10.25225607,0.076426706,,522.1431141
25.24,0.24,3,3,1,2,26.85680642,10.27526591,0.078847415,,523.3149957
25.249,0.249,3,3,1,2,26.85783788,10.29831524,0.081413114,,524.4888884
25.258,0.258,3,3,1,2,26.85881088,10.31989344,0.084213666,,525.5878568
25.267,0.267,3,3,1,2,26.85947132,10.34313266,0.087062189,,526.7714208
25.276,0.276,3,3,1,2,26.86028865,10.36356226,0.091485267,,527.8118919
25.285,0.285,3,3,1,2,26.8615069,10.38532653,0.097540967,,528.920337
25.294,0.294,3,3,1,2,26.86218028,10.40707935,0.102265956,,530.0281989
25.303,0.303,3,3,1,2,26.86296889,10.42935933,0.105289485,,531.1629092
25.312,0.312,3,3,1,2,26.8630117,10.45036056,0.107664308,,532.2324927
25.321,0.321,3,3,1,2,26.86438722,10.47221791,0.109953521,,533.3456786
25.33,0.33,3,3,1,2,26.86585717,10.49243293,0.112826961,,534.3752213
25.339,0.339,3,3,1,2,26.86581024,10.51432584,0.116162577,,535.4902176
25.348,0.348,3,3,1,2,26.86771917,10.53519091,0.121400428,,536.5528671
25.357,0.357,3,3,1,2,26.86871794,10.55661819,0.127319555,,537.6441494
25.366,0.366,3,3,1,2,26.86894715,10.57817617,0.130924333,,538.7420882
25.375,0.375,3,3,1,2,26.86945124,10.59854891,0.133258346,,539.7796637
25.384,0.384,3,3,1,2,26.87047948,10.62021609,0.135607405,,540.8831641
25.393,0.393,3,3,1,2,26.87143857,10.64196624,0.138591706,,541.99089
25.402,0.402,3,3,1,2,26.87220614,10.66279174,0.141401043,,543.0515239
25.411,0.411,3,3,1,2,26.8732173,10.68414766,0.146189636,,544.139172
25.42,0.42,3,3,1,2,26.87360205,10.70439266,0.152200446,,545.1702413
25.429,0.429,3,3,1,2,26.87471698,10.72559182,0.156696117,,546.249906
25.438,0.438,3,3,1,2,26.8754543,10.7452256,0.159475714,,547.2498462
25.447,0.447,3,3,1,2,26.87716875,10.76666781,0.161756581,,548.341889
25.456,0.456,3,3,1,2,26.87686823,10.78720287,0.164863483,,549.387731
25.465,0.465,3,3,1,2,26.87796721,10.80579496,0.167259595,,550.3346184
25.474,0.474,3,3,1,2,26.87896736,10.82544978,0.171311964,,551.3356298
25.483,0.483,3,3,1,2,26.87912147,10.84453666,0.176595689,,552.3077168
25.492,0.492,3,3,1,2,26.88113707,10.86472088,0.182478057,,553.3356907
25.501,0.501,3,3,1,2,26.88143047,10.88248326,0.185929219,,554.2403214
25.51,0.51,3,3,1,2,26.88210336,10.90058108,0.18845713,,555.1620356
25.519,0.519,3,3,1,2,26.88284743,10.91937886,0.191007477,,556.1193986
25.528,0.528,3,3,1,2,26.88303733,10.93794912,0.193236857,,557.0651743
25.537,0.537,3,3,1,2,26.88396572,10.95646142,0.196646404,,558.0079982
25.546,0.546,3,3,1,2,26.88572727,10.97382444,0.200898966,,558.8922892
25.555,0.555,3,3,1,2,26.88580629,10.99171914,0.207070923,,559.8036588
25.564,0.564,3,3,1,2,26.88681413,11.00950104,0.211635747,,560.7092835
25.573,0.573,3,3,1,2,26.88757432,11.02681817,0.214219377,,561.5912377
25.582,0.582,3,3,1,2,26.88849134,11.04406091,0.216830726,,562.4694035
25.591,0.591,3,3,1,2,26.88890397,11.06279549,0.219261361,,563.4235478
25.6,0.6,3,3,1,2,26.88993994,11.08048459,0.222140651,,564.3244461
25.609,0.609,3,3,1,2,26.89108948,11.09617224,0.225617227,,565.1234116
25.618,0.618,3,3,1,2,26.89184265,11.11481038,0.23109369,,566.0726441
25.627,0.627,3,3,1,2,26.89259687,11.13093367,0.237209185,,566.8937965
25.636,0.636,3,3,1,2,26.89303157,11.14681268,0.240309876,,567.7025081
25.645,0.645,3,3,1,2,26.89372919,11.16196094,0.243046683,,568.4740027
25.654,0.654,3,3,1,2,26.89436979,11.17885338,0.245266277,,569.3343276
25.663,0.663,3,3,1,2,26.89491608,11.1945894,0.247757538,,570.1357564
25.672,0.672,3,3,1,2,26.89631781,11.20949059,0.250565398,,570.8946681
25.681,0.681,3,3,1,2,26.89627277,11.22509682,0.255299106,,571.6894868
25.69,0.69,3,3,1,2,26.89706281,11.23869997,0.261043953,,572.3822895
25.699,0.699,3,3,1,2,26.89819639,11.25425333,0.265463288,,573.1744157
25.708,0.708,3,3,1,2,26.89846298,11.26905607,0.268324456,,573.9283127
25.717,0.717,3,3,1,2,26.89940225,11.28454077,0.270436905,,574.7169422
25.726,0.726,3,3,1,2,26.90046466,11.30079427,0.272856571,,575.5447261
25.735,0.735,3,3,1,2,26.90048842,11.31384772,0.275492928,,576.2095327
25.744,0.744,3,3,1,2,26.9016077,11.32849038,0.278586041,,576.9552775
25.753,0.753,3,3,1,2,26.90268673,11.3428656,0.284201117,,577.6874011
25.762,0.762,3,3,1,2,26.9030388,11.35632164,0.289777008,,578.372712
25.771,0.771,3,3,1,2,26.90416064,11.37117621,0.293376249,,579.1292491
25.78,0.78,3,3,1,2,26.90460775,11.38478035,0.295742355,,579.8221019
25.789,0.789,3,3,1,2,26.90574057,11.39796496,0.29816135,,580.4935888
25.798,0.798,3,3,1,2,26.90584199,11.41221883,0.300130973,,581.2195325
25.807,0.807,3,3,1,2,26.90691806,11.425528,0.303104687,,581.8973628
25.816,0.816,3,3,1,2,26.90753486,11.43867182,0.307383959,,582.5667718
25.825,0.825,3,3,1,2,26.90818802,11.45161619,0.312561984,,583.2260232
25.834,0.834,3,3,1,2,26.90941097,11.4654696,0.317574115,,583.9315717
25.843,0.843,3,3,1,2,26.9096057,11.47935467,0.320504108,,584.6387325
25.854,0.854,3,3,1,2,26.91119311,11.49488025,0.321223744,,585.4294439
25.863,0.863,3,3,1,2,26.91116344,11.50665583,0.324055596,,586.029169
25.872,0.872,3,3,1,2,26.91197823,11.52031102,0.328886039,,586.7246222
25.881,0.881,3,3,1,2,26.91272219,11.53334335,0.334735852,,587.3883534
25.89,0.89,3,3,1,2,26.91346373,11.54400774,0.338322699,,587.9314861
25.899,0.899,3,3,1,2,26.91348074,11.55629779,0.340657077,,588.5574135
25.908,0.908,3,3,1,2,26.91439996,11.57055352,0.342474621,,589.2834518
25.917,0.917,3,3,1,2,26.91481681,11.58208984,0.345391561,,589.8709916
25.926,0.926,3,3,1,2,26.91590063,11.59428029,0.3476454,,590.4918463
25.935,0.935,3,3,1,2,26.9165358,11.60451259,0.351802805,,591.012973
25.944,0.944,3,3,1,2,26.91714116,11.61622604,0.357172113,,591.6095343
25.953,0.953,3,3,1,2,26.91722828,11.62701056,0.362002008,,592.1587851
25.962,0.962,3,3,1,2,26.91793907,11.63867388,0.364656779,,592.7527935
25.971,0.971,3,3,1,2,26.91916884,11.6490071,0.366277536,,593.2790597
25.98,0.98,3,3,1,2,26.9192386,11.65961095,0.368621669,,593.8191096
25.989,0.989,3,3,1,2,26.92047619,11.67197132,0.371202371,,594.4486181
25.998,0.998,3,3,1,2,26.92067341,11.68254031,0.374441642,,594.9868923
26.007,1.007,3,3,1,2,26.92196624,11.69339494,0.379019986,,595.5397138
26.016,1.016,3,3,1,2,26.92211,11.70311714,0.384385958,,596.0348615
26.025,1.025,3,3,1,2,26.92262675,11.71344107,0.388031226,,596.5606549
