Total Time (s),Cycle Elapsed Time (s),Total Cycles,Elapsed Cycles,Step,Total Cycle Count(8800MTB25266 Linear Waveform),Position (mm),Force (kN),Strain 1 (%),Unnamed: 9,Stress
77.724,2.724,7,7,1,6,26.98745562,11.95459022,0.782726244,,608.8422803
77.733,2.733,7,7,1,6,26.98769585,11.95456352,0.782496913,,608.8409205
77.742,2.742,7,7,1,6,26.98801739,11.95245375,0.782854991,,608.7334707
77.751,2.751,7,7,1,6,26.98767595,11.95159478,0.785396341,,608.6897236
77.76,2.76,7,7,1,6,26.98802223,11.95086043,0.787746988,,608.6523238
77.769,2.769,7,7,1,6,26.98835742,11.94968641,0.789216111,,608.5925314
77.778,2.778,7,7,1,6,26.98765062,11.94678778,0.788945065,,608.4449056
77.787,2.787,7,7,1,6,26.98868371,11.94645859,0.788185509,,608.4281399
77.796,2.796,7,7,1,6,26.98850929,11.94334488,0.788096161,,608.2695599
77.805,2.805,7,7,1,6,26.98824412,11.94219143,0.788024683,,608.2108152
77.817,2.817,7,7,1,6,26.9881945,11.93758256,0.792796041,,607.9760874
77.826,2.826,7,7,1,6,26.98899216,11.93613097,0.791692925,,607.9021585
77.835,2.835,7,7,1,6,26.98836066,11.93436838,0.791668561,,607.8123903
77.844,2.844,7,7,1,6,26.98870367,11.9312644,0.791217777,,607.6543061
77.853,2.853,7,7,1,6,26.98848878,11.92892373,0.791036339,,607.5350966
77.862,2.862,7,7,1,6,26.98914498,11.92518646,0.792812995,,607.3447593
77.871,2.871,7,7,1,6,26.98916673,11.92384231,0.795764514,,607.276302
77.88,2.88,7,7,1,6,26.98879476,11.92059322,0.796850052,,607.1108273
77.889,2.889,7,7,1,6,26.98975222,11.91755374,0.796517627,,606.9560281
77.898,2.898,7,7,1,6,26.98914115,11.91609206,0.795962102,,606.8815853
77.907,2.907,7,7,1,6,26.98889329,11.9128879,0.795495389,,606.7183984
77.916,2.916,7,7,1,6,26.98911034,11.90811027,0.795118117,,606.4750757
77.925,2.925,7,7,1,6,26.98967003,11.90563372,0.795509939,,606.3489461
77.934,2.934,7,7,1,6,26.98903838,11.90344079,0.797751107,,606.2372611
77.943,2.943,7,7,1,6,26.98959807,11.89953503,0.800579246,,606.0383427
77.952,2.952,7,7,1,6,26.98924895,11.89693618,0.800614322,,605.9059844
77.961,2.961,7,7,1,6,26.98919163,11.89476376,0.800180131,,605.7953439
77.97,2.97,7,7,1,6,26.98892397,11.89002798,0.799357243,,605.5541524
77.979,2.979,7,7,1,6,26.98902448,11.88747918,0.798924278,,605.424343
77.988,2.988,7,7,1,6,26.98943131,11.88506175,0.798198118,,605.3012247
77.997,2.997,7,7,1,6,26.98884849,11.88061996,0.799728008,,605.0750062
78.006,3.006,7,7,1,6,26.98920586,11.87700279,0.801819112,,604.8907848
78.015,3.015,7,7,1,6,26.98865784,11.87427313,0.803279513,,604.7517645
78.024,3.024,7,7,1,6,26.98911422,11.87143372,0.803094612,,604.6071548
78.033,3.033,7,7,1,6,26.98966255,11.86805336,0.802462327,,604.4349942
78.042,3.042,7,7,1,6,26.98936184,11.86616004,0.801920517,,604.3385685
78.051,3.051,7,7,1,6,26.98921081,11.86217902,0.801266417,,604.1358164
78.06,3.06,7,7,1,6,26.98979183,11.85976186,0.801305794,,604.0127115
78.074,3.074,7,7,1,6,26.98904744,11.85550328,0.802854686,,603.7958239
78.083,3.083,7,7,1,6,26.98968173,11.85212902,0.802260201,,603.6239742
78.092,3.092,7,7,1,6,26.98953396,11.8498225,0.802099761,,603.506504
78.101,3.101,7,7,1,6,26.98950738,11.84659342,0.804340999,,603.3420483
78.107,3.107,7,7,1,6,26.99032191,11.84536498,0.802723011,,603.2794846
78.116,3.116,7,7,1,6,26.98923003,11.84393727,0.803026583,,603.2067717
78.125,3.125,7,7,1,6.25,26.98936854,11.84014464,0.80568501,,603.013615
78.134,3.134,7,7,1,6.25,26.98933502,11.83753556,0.807667031,,602.8807357
78.143,3.143,7,7,1,6.25,26.98913698,11.83544896,0.807630117,,602.7744657
78.152,3.152,7,7,1,6.25,26.98969411,11.83274871,0.806938067,,602.6369431
78.161,3.161,7,7,1,6.25,26.98934296,11.82938855,0.805893371,,602.4658119
78.17,3.17,7,7,1,6.25,26.98961314,11.82786783,0.805189565,,602.3883618
78.179,3.179,7,7,1,6.25,26.98985666,11.82552005,0.804745149,,602.2687908
78.188,3.188,7,7,1,6.25,26.98938899,11.82179824,0.806077415,,602.0792402
78.197,3.197,7,7,1,6.25,26.98955952,11.81948629,0.808376895,,601.9614939
78.206,3.206,7,7,1,6.25,26.98951337,11.81798285,0.809665089,,601.8849242
78.215,3.215,7,7,1,6.25,26.98935081,11.81536329,0.809324676,,601.751511
78.224,3.224,7,7,1,6.25,26.98902125,11.81289411,0.808010325,,601.6257566
78.233,3.233,7,7,1,6.25,26.98941638,11.81132483,0.807011376,,601.545834
78.242,3.242,7,7,1,6.25,26.98918734,11.80879327,0.806425821,,601.4169026
78.251,3.251,7,7,1,6.25,26.98895241,11.80623228,0.806836085,,601.2864723
78.26,3.26,7,7,1,6.25,26.98969744,11.80492529,0.808864874,,601.2199081
78.269,3.269,7,7,1,6.25,26.9893338,11.80120498,0.810673952,,601.0304344
78.278,3.278,7,7,1,6.25,26.98885088,11.80009653,0.811731347,,600.9739812
78.287,3.287,7,7,1,6.25,26.98949735,11.79926154,0.810630772,,600.9314555
78.296,3.296,7,7,1,6.25,26.98920161,11.79665141,0.809267373,,600.798523
78.305,3.305,7,7,1,6.25,26.98984182,11.79325339,0.80828382,,600.6254629
78.314,3.314,7,7,1,6.25,26.9900713,11.7912667,0.807968158,,600.5242819
78.323,3.323,7,7,1,6.25,26.98952793,11.79031712,0.808792371,,600.4759202
78.332,3.332,7,7,1,6.25,26.98946494,11.78968737,0.811121372,,600.443847
78.341,3.341,7,7,1,6.25,26.98936685,11.78582239,0.812509629,,600.2470054
78.35,3.35,7,7,1,6.25,26.98951289,11.78420689,0.812669071,,600.1647288
78.359,3.359,7,7,1,6.25,26.9898643,11.78175218,0.811329054,,600.0397113
78.368,3.368,7,7,1,6.25,26.98904354,11.77996003,0.810218066,,599.9484376
78.377,3.377,7,7,1,6.25,26.98942855,11.77808444,0.809780384,,599.8529149
78.386,3.386,7,7,1,6.25,26.98914585,11.77663682,0.809604821,,599.779188
78.395,3.395,7,7,1,6.25,26.98891441,11.77499613,0.810956301,,599.6956284
78.404,3.404,7,7,1,6.25,26.98915906,11.77308322,0.813268033,,599.5982047
78.413,3.413,7,7,1,6.25,26.98957236,11.77075976,0.813852058,,599.4798717
78.422,3.422,7,7,1,6.25,26.98904105,11.76844243,0.81333815,,599.3618511
78.431,3.431,7,7,1,6.25,26.98946704,11.76872847,0.811844821,,599.3764193
78.44,3.44,7,7,1,6.25,26.98945983,11.76505508,0.811574095,,599.1893351
78.449,3.449,7,7,1,6.25,26.9891558,11.76349515,0.810646395,,599.1098882
78.458,3.458,7,7,1,6.25,26.98937654,11.76208479,0.810858841,,599.0380595
78.467,3.467,7,7,1,6.25,26.98933585,11.76193111,0.813478011,,599.0302323
78.476,3.476,7,7,1,6.25,26.98942116,11.75955964,0.814916223,,598.9094544
78.485,3.485,7,7,1,6.25,26.98956932,11.75698439,0.815109496,,598.7782979
78.494,3.494,7,7,1,6.25,26.98939907,11.75454102,0.813731453,,598.653858
78.503,3.503,7,7,1,6.25,26.98938433,11.75334787,0.812748376,,598.5930916
78.512,3.512,7,7,1,6.25,26.98936605,11.75237365,0.812233478,,598.5434752
78.521,3.521,7,7,1,6.25,26.98874566,11.74978257,0.811423901,,598.4115123
78.53,3.53,7,7,1,6.25,26.98924587,11.74744196,0.812503323,,598.2923063
78.539,3.539,7,7,1,6.25,26.98912507,11.74489369,0.815092992,,598.1625237
78.548,3.548,7,7,1,6.25,26.98953678,11.74257947,0.815708895,,598.0446614
78.557,3.557,7,7,1,6.25,26.98913261,11.73998477,0.815486827,,597.9125147
78.566,3.566,7,7,1,6.25,26.98985405,11.73873982,0.814313548,,597.8491097
78.581,3.581,7,7,1,6.25,26.98911455,11.734489,0.815659889,,597.6326171
78.59,3.59,7,7,1,6.25,26.98906227,11.73258978,0.814513352,,597.5358908
78.599,3.599,7,7,1,6.25,26.988806,11.73049689,0.813642261,,597.429301
78.608,3.608,7,7,1,6.25,26.98935998,11.72652223,0.813258483,,597.226873
78.617,3.617,7,7,1,6.25,26.98915938,11.72172725,0.812795761,,596.9826669
78.626,3.626,7,7,1,6.25,26.9890752,11.71775399,0.814731159,,596.78031
78.635,3.635,7,7,1,6.25,26.98969555,11.71348115,0.816939877,,596.5626963
78.644,3.644,7,7,1,6.25,26.98883266,11.70716018,0.816941193,,596.2407722
78.653,3.653,7,7,1,6.25,26.98911933,11.69983496,0.815487795,,595.8677014
78.662,3.662,7,7,1,6.25,26.98919963,11.69149732,0.814180107,,595.4430688
78.671,3.671,7,7,1,6.25,26.98916316,11.68183389,0.813344363,,594.9509145
78.68,3.68,7,7,1,6.25,26.98882475,11.66744896,0.812439876,,594.2182963
78.689,3.689,7,7,1,6.25,26.98832034,11.65429555,0.812882573,,593.5483986
78.698,3.698,7,7,1,6.25,26.98813168,11.63991278,0.814531711,,592.8158898
78.707,3.707,7,7,1,6.25,26.98800819,11.62379238,0.815516708,,591.9948846
78.716,3.716,7,7,1,6.25,26.98739214,11.60702768,0.814765692,,591.1410657
78.725,3.725,7,7,1,6.25,26.98720049,11.58742179,0.813046261,,590.1425459
78.734,3.734,7,7,1,6.25,26.98680715,11.5677009,0.811997048,,589.1381692
78.743,3.743,7,7,1,6.25,26.98674712,11.54370052,0.810472373,,587.9158399
78.752,3.752,7,7,1,6.25,26.98635227,11.5215085,0.80938877,,586.7856097
78.761,3.761,7,7,1,6.25,26.98579958,11.49730066,0.810783308,,585.5527145
78.77,3.77,7,7,1,6.25,26.98575597,11.47111414,0.811801972,,584.2190458
78.779,3.779,7,7,1,6.25,26.98429855,11.44549347,0.811811277,,582.9141957
78.788,3.788,7,7,1,6.25,26.98414461,11.41657312,0.810599857,,581.4412943
78.797,3.797,7,7,1,6.25,26.98344211,11.38774949,0.808571892,,579.9733189
78.806,3.806,7,7,1,6.25,26.98386845,11.35657528,0.807248117,,578.3856297
78.815,3.815,7,7,1,6.25,26.98256188,11.32457219,0.805658423,,576.7557258
78.824,3.824,7,7,1,6.25,26.98274361,11.29233962,0.805078571,,575.1141341
78.833,3.833,7,7,1,6.25,26.98187268,11.25658185,0.805589107,,573.2930062
78.842,3.842,7,7,1,6.25,26.98136339,11.22193176,0.806829481,,571.5282915
78.851,3.851,7,7,1,6.25,26.98101229,11.18524689,0.806167569,,569.6599461
78.86,3.86,7,7,1,6.25,26.9795214,11.14622019,0.804078329,,567.6723328
78.869,3.869,7,7,1,6.25,26.97924611,11.10787593,0.802227191,,565.7194759
78.878,3.878,7,7,1,6.25,26.97835392,11.0666842,0.800348617,,563.6215983
78.887,3.887,7,7,1,6.25,26.97804819,11.02594991,0.79886906,,561.5470177
78.896,3.896,7,7,1,6.25,26.97733056,10.98273749,0.798254127,,559.3462271
78.905,3.905,7,7,1,6.25,26.97643986,10.93872066,0.799069104,,557.1044684
78.914,3.914,7,7,1,6.25,26.97612916,10.89333373,0.79973279,,554.7929313
78.923,3.923,7,7,1,6.25,26.9752131,10.84683882,0.797877002,,552.4249649
78.932,3.932,7,7,1,6.25,26.97444201,10.80099523,0.796113567,,550.0901699
78.941,3.941,7,7,1,6.25,26.97355189,10.75436948,0.793668834,,547.7155401
78.95,3.95,7,7,1,6.25,26.97339149,10.70673952,0.791686226,,545.2897662
78.959,3.959,7,7,1,6.25,26.97137851,10.6552646,0.790051088,,542.6681702
78.968,3.968,7,7,1,6.25,26.97096268,10.60374645,0.789789077,,540.0443723
78.977,3.977,7,7,1,6.25,26.97033792,10.55301475,0.790952603,,537.460628
78.986,3.986,7,7,1,6.25,26.9691674,10.5002741,0.790528995,,534.7745686
78.995,3.995,7,7,1,6.25,26.96868168,10.44723563,0.788590636,,532.0733415
79.004,4.004,7,7,1,6.25,26.96746255,10.39328472,0.786012934,,529.3256443
79.013,4.013,7,7,1,6.25,26.9666829,10.33812719,0.783903863,,526.516494
79.022,4.022,7,7,1,6.25,26.96624339,10.28217819,0.78148584,,523.6670352
79.031,4.031,7,7,1,6.25,26.96499029,10.22522617,0.780415387,,520.7664923
79.04,4.04,7,7,1,6.25,26.96357032,10.16950323,0.780618551,,517.9285465
79.049,4.049,7,7,1,6.25,26.96358841,10.1125157,0.781037327,,515.0261954
79.058,4.058,7,7,1,6.25,26.96262383,10.05425737,0.780003402,,512.059123
79.067,4.067,7,7,1,6.25,26.96079399,9.996084628,0.777247,,509.0964096
79.076,4.076,7,7,1,6.25,26.9600545,9.937650501,0.775154386,,506.120384
79.085,4.085,7,7,1,6.25,26.95970677,9.877283009,0.772542276,,503.0458929
79.094,4.094,7,7,1,6.25,26.95791246,9.815725084,0.77066615,,499.9107735
79.103,4.103,7,7,1,6.25,26.9571978,9.755179138,0.769615799,,496.8271938
79.112,4.112,7,7,1,6.25,26.9562342,9.69361779,0.770430536,,493.6919001
79.121,4.121,7,7,1,6.25,26.95488726,9.630714912,0.77004675,,490.4882828
79.13,4.13,7,7,1,6.25,26.95392095,9.567665512,0.768102428,,487.2772032
79.139,4.139,7,7,1,6.25,26.95264168,9.505316772,0.7659328,,484.101808
79.148,4.148,7,7,1,6.25,26.9516312,9.440849269,0.762753093,,480.818505
79.157,4.157,7,7,1,6.25,26.95022364,9.374617791,0.7606347,,477.4453635
79.166,4.166,7,7,1,6.25,26.94946121,9.310962852,0.758463433,,474.2034441
79.175,4.175,7,7,1,6.25,26.94806529,9.243114192,0.758461279,,470.7479402
79.184,4.184,7,7,1,6.25,26.94709982,9.177894724,0.759004276,,467.42634
79.193,4.193,7,7,1,6.25,26.94632648,9.11004315,0.757993065,,463.9706877
79.202,4.202,7,7,1,6.25,26.94490429,9.043701204,0.755503191,,460.5919202
79.211,4.211,7,7,1,6.25,26.94335331,8.974130135,0.752385662,,457.0486947
79.22,4.22,7,7,1,6.25,26.94257273,8.906317824,0.749899505,,453.5950421
79.229,4.229,7,7,1,6.25,26.94181837,8.837534755,0.747250381,,450.0919491
79.238,4.238,7,7,1,6.25,26.939204,8.766071375,0.746225781,,446.4523491
79.247,4.247,7,7,1,6.25,26.93878158,8.696452245,0.746032432,,442.9066759
79.256,4.256,7,7,1,6.25,26.93751679,8.624070293,0.746366609,,439.2202933
79.265,4.265,7,7,1,6.25,26.93587777,8.553214395,0.744497007,,435.6116321
79.274,4.274,7,7,1,6.25,26.93408585,8.480225227,0.741401101,,431.8943243
79.283,4.283,7,7,1,6.25,26.93364009,8.407605261,0.738828389,,428.1958198
79.292,4.292,7,7,1,6.25,26.93207469,8.334724675,0.735870691,,424.484042
79.301,4.301,7,7,1,6.25,26.93114637,8.260424093,0.733615456,,420.6999445
79.31,4.31,7,7,1,6.25,26.9299725,8.185900121,0.732171701,,416.9044697
79.319,4.319,7,7,1,6.25,26.9285508,8.111319508,0.732625509,,413.1061103
79.328,4.328,7,7,1,6.25,26.92740948,8.034693566,0.732266442,,409.2035831
79.337,4.337,7,7,1,6.25,26.92584013,7.959163993,0.729627609,,405.3568935
79.346,4.346,7,7,1,6.25,26.92494324,7.882350354,0.726558347,,401.4448071
79.355,4.355,7,7,1,6.25,26.92368221,7.804504685,0.723594145,,397.4801597
79.364,4.364,7,7,1,6.25,26.92148162,7.727186957,0.721060433,,393.5424001
79.373,4.373,7,7,1,6.25,26.92082098,7.647769597,0.718218828,,389.4977072
79.382,4.382,7,7,1,6.25,26.9188343,7.568447747,0.718481995,,385.4578786
79.391,4.391,7,7,1,6.25,26.91794458,7.489512995,0.718309006,,381.4377646
79.4,4.4,7,7,1,6.25,26.91640593,7.40900632,0.716802224,,377.3375933
79.409,4.409,7,7,1,6.25,26.91466684,7.32910798,0.713894644,,373.2684043
79.418,4.418,7,7,1,6.25,26.91331256,7.250330932,0.710484847,,369.2563222
79.427,4.427,7,7,1,6.25,26.9115002,7.170577875,0.707834795,,365.1945324
79.436,4.436,7,7,1,6.25,26.91099705,7.088512531,0.70456282,,361.0149787
79.445,4.445,7,7,1,6.25,26.9096952,7.008702449,0.703302557,,356.9502846
79.454,4.454,7,7,1,6.25,26.90762946,6.927297258,0.702794648,,352.8043523
79.463,4.463,7,7,1,6.25,26.9063787,6.845624693,0.702767068,,348.6448027
79.472,4.472,7,7,1,6.25,26.9046763,6.762737762,0.700886468,,344.423406
79.481,4.481,7,7,1,6.25,26.9035937,6.681347866,0.697191471,,340.2782526
79.49,4.49,7,7,1,6.25,26.90181223,6.599167819,0.694172936,,336.0928572
79.499,4.499,7,7,1,6.25,26.90015424,6.516919709,0.690660258,,331.9039953
79.508,4.508,7,7,1,6.25,26.89874527,6.432788812,0.688764498,,327.6192439
79.517,4.517,7,7,1,6.25,26.89737512,6.348157267,0.687167078,,323.3089948
79.526,4.526,7,7,1,6.25,26.89577001,6.264757639,0.687059991,,319.0614865
79.535,4.535,7,7,1,6.25,26.89367847,6.178784807,0.686225243,,314.6829262
79.544,4.544,7,7,1,6.25,26.89273403,6.09454789,0.683349191,,310.3927752
79.553,4.553,7,7,1,6.25,26.89133993,6.007135352,0.68027425,,305.9408912
79.562,4.562,7,7,1,6.25,26.88987485,5.921802727,0.676922346,,301.5949363
79.571,4.571,7,7,1,6.25,26.88831603,5.835405953,0.674148988,,297.1947847
79.58,4.58,7,7,1,6.25,26.88692669,5.746327292,0.671154795,,292.6580458
79.589,4.589,7,7,1,6.25,26.8847333,5.658231253,0.670639567,,288.1713514
79.598,4.598,7,7,1,6.25,26.88370658,5.567888333,0.6701861,,283.5702242
79.607,4.607,7,7,1,6.25,26.88160606,5.479197762,0.668447994,,279.0532505
79.616,4.616,7,7,1,6.25,26.87978824,5.388775992,0.665411424,,274.4481076
79.625,4.625,7,7,1,6.25,26.87860626,5.301367667,0.661865647,,269.9964382
79.634,4.634,7,7,1,6.25,26.87683601,5.211011929,0.658682878,,265.3946582
79.643,4.643,7,7,1,6.25,26.87516524,5.123127177,0.654951465,,260.9187246
79.652,4.652,7,7,1,6.25,26.87306765,5.031212941,0.653304136,,256.237571
79.661,4.661,7,7,1,6.25,26.87184812,4.939212127,0.652705517,,251.552008
79.67,4.67,7,7,1,6.25,26.86957583,4.849145294,0.652416785,,246.9649419
79.679,4.679,7,7,1,6.25,26.86850548,4.759866168,0.650118977,,242.4179933
79.688,4.688,7,7,1,6.25,26.86689424,4.667870882,0.646262671,,237.7327119
79.697,4.697,7,7,1,6.25,26.86507824,4.578247202,0.642972606,,233.1682153
79.706,4.706,7,7,1,6.25,26.86312077,4.488984232,0.639545047,,228.6220896
79.715,4.715,7,7,1,6.25,26.86135558,4.396750725,0.636616557,,223.9246757
79.724,4.724,7,7,1,6.25,26.86029142,4.309312505,0.634760998,,219.4714837
79.733,4.733,7,7,1,6.25,26.85801925,4.219185626,0.634819712,,214.8813594
79.742,4.742,7,7,1,6.25,26.85652365,4.12880454,0.633601787,,210.2782885
79.751,4.751,7,7,1,6.25,26.85527672,4.038330985,0.630604968,,205.6705082
79.76,4.76,7,7,1,6.25,26.85276089,3.950518205,0.627695803,,201.19824
79.769,4.769,7,7,1,6.25,26.8510859,3.859284434,0.623737632,,196.5517423
79.778,4.778,7,7,1,6.25,26.84945042,3.768693415,0.620955658,,191.9379795
79.787,4.787,7,7,1,6.25,26.84772372,3.678582392,0.617732589,,187.3486628
79.796,4.796,7,7,1,6.25,26.84609624,3.588803683,0.61726214,,182.7762707
79.805,4.805,7,7,1,6.25,26.84450316,3.499574808,0.616583791,,178.2318814
79.814,4.814,7,7,1,6.25,26.84223862,3.408939678,0.614778763,,173.6158722
79.823,4.823,7,7,1,6.25,26.84100909,3.318054017,0.611688028,,168.9871035
79.832,4.832,7,7,1,6.25,26.83956033,3.22802234,0.607598672,,164.4018278
79.841,4.841,7,7,1,6.25,26.83710771,3.136341632,0.604583449,,159.7325677
79.85,4.85,7,7,1,6.25,26.83541654,3.045038138,0.601249372,,155.0825189
79.859,4.859,7,7,1,6.25,26.83399922,2.95331249,0.599051758,,150.41097
79.868,4.868,7,7,1,6.25,26.83181109,2.862024088,0.598855222,,145.7616898
79.877,4.877,7,7,1,6.25,26.83017114,2.771810356,0.597756771,,141.1671422
79.886,4.886,7,7,1,6.25,26.82809229,2.682260111,0.595586324,,136.6063857
79.895,4.895,7,7,1,6.25,26.82566052,2.593650528,0.591270844,,132.0935367
79.904,4.904,7,7,1,6.25,26.82528115,2.507673253,0.588260298,,127.71475
79.913,4.913,7,7,1,6.25,26.82328044,2.422634829,0.584985887,,123.3837787
79.922,4.922,7,7,1,6.25,26.82138393,2.33885128,0.582272988,,119.1167176
79.931,4.931,7,7,1,6.25,26.81870514,2.255263239,0.581089528,,114.8596136
79.94,4.94,7,7,1,6.25,26.81708339,2.170631446,0.580570673,,110.5493517
79.949,4.949,7,7,1,6.25,26.81564403,2.083992128,0.579814644,,106.1368476
79.958,4.958,7,7,1,6.25,26.81367233,1.998443606,0.57621359,,101.7798971
79.967,4.967,7,7,1,6.25,26.81265345,1.911651415,0.573036185,,97.35960708
79.976,4.976,7,7,1,6.25,26.81057028,1.825835487,0.568913253,,92.98903776
79.985,4.985,7,7,1,6.25,26.80812924,1.737653652,0.566347266,,88.4979738
79.994,4.994,7,7,1,6.25,26.80630588,1.649371896,0.563637017,,84.0018209
80.003,5.003,7,7,1,6.25,26.80419819,1.558951281,0.562730144,,79.39673678
80.012,5.012,7,7,1,6.25,26.80256523,1.470760648,0.56238001,,74.90522472
80.021,5.021,7,7,1,6.25,26.80053307,1.381425961,0.559922945,,70.35544647
80.03,5.03,7,7,1,6.25,26.79847791,1.29046794,0.556841189,,65.7229925
80.039,5.039,7,7,1,6.25,26.7967013,1.201195867,0.552545036,,61.17640315
80.048,5.048,7,7,1,6.25,26.79458207,1.110757287,0.549296086,,56.5704041
80.057,5.057,7,7,1,6.25,26.79253482,1.021106317,0.546122017,,52.00451767
80.066,5.066,7,7,1,6.25,26.79056114,0.932417648,0.543847859,,47.48764087
80.075,5.075,7,7,1,6.25,26.78812532,0.842331809,0.5438786,,42.89960678
80.084,5.084,7,7,1,6.25,26.78643112,0.754616785,0.541770013,,38.4323173
80.093,5.093,7,7,1,6.25,26.78402571,0.666910959,0.539614169,,33.96549624
80.102,5.102,7,7,1,6.25,26.78249383,0.581713541,0.53494029,,29.62642736
80.111,5.111,7,7,1,6.25,26.78022605,0.501192189,0.531769726,,25.5255086
80.12,5.12,7,7,1,6.25,26.77723608,0.422286253,0.528359382,,21.50686226
80.129,5.129,7,7,1,6.25,26.77520566,0.347464986,0.525168128,,17.69624643
80.138,5.138,7,7,1,6.25,26.77376644,0.27571016,0.524150968,,14.04180312
80.147,5.147,7,7,1,6.25,26.77089625,0.210636525,0.52260138,,10.72763012
80.156,5.156,7,7,1,6.25,26.76824716,0.148634678,0.521486761,,7.569902004
80.165,5.165,7,7,1,6.25,26.76677902,0.088501639,0.517013441,,4.507351478
80.174,5.174,7,7,1,6.25,26.76428625,0.016372637,0.514390829,,0.833851575
80.183,5.183,7,7,1,6.25,26.76190224,-0.061265991,0.511419686,,-3.120251301
80.192,5.192,7,7,1,6.25,26.75911634,-0.141530543,0.509094252,,-7.208091354
80.201,5.201,7,7,1,6.25,26.7571598,-0.225488577,0.508517314,,-11.48403894
80.21,5.21,7,7,1,6.25,26.75453373,-0.317097898,0.508212578,,-16.14966332
80.219,5.219,7,7,1,6.25,26.75142249,-0.413903176,0.509523567,,-21.07991564
80.228,5.228,7,7,1,6.25,26.74961571,-0.518500837,0.506523358,,-26.40703077
80.237,5.237,7,7,1,6.25,26.74668771,-0.63141023,0.503745278,,-32.15745896
80.246,5.246,7,7,1,6.25,26.7436465,-0.750544936,0.49986994,,-38.22493971
80.255,5.255,7,7,1,6.25,26.74052361,-0.87497296,0.495878716,,-44.56200693
80.264,5.264,7,7,1,6.25,26.73790744,-1.002972046,0.492824131,,-51.08094684
80.273,5.273,7,7,1,6.25,26.735367,-1.133105281,0.489667956,,-57.70857807
80.282,5.282,7,7,1,6.25,26.73304412,-1.268594964,0.489185003,,-64.60901097
80.291,5.291,7,7,1,6.25,26.73037947,-1.40299372,0.485462852,,-71.45388343
80.3,5.3,7,7,1,6.25,26.72751562,-1.537436925,0.481373833,,-78.30101962
80.309,5.309,7,7,1,6.25,26.72484112,-1.672643101,0.475997708,,-85.18701362
80.318,5.318,7,7,1,6.25,26.721976,-1.808451198,0.470041451,,-92.10366321
80.327,5.327,7,7,1,6.25,26.71956794,-1.944569075,0.466444641,,-99.03608974
80.336,5.336,7,7,1,6.25,26.71700807,-2.079156606,0.461026449,,-105.8905764
80.345,5.345,7,7,1,6.25,26.71460335,-2.216413499,0.459163699,,-112.8810126
80.354,5.354,7,7,1,6.25,26.71145784,-2.352810092,0.455769028,,-119.827634
80.363,5.363,7,7,1,6.25,26.70851396,-2.488029498,0.451597235,,-126.7143018
80.372,5.372,7,7,1,6.25,26.70646852,-2.621137904,0.446154756,,-133.4934573
80.381,5.381,7,7,1,6.25,26.70381315,-2.755499467,0.439586408,,-140.3364355
80.39,5.39,7,7,1,6.25,26.70043453,-2.888706964,0.435194235,,-147.1206376
80.399,5.399,7,7,1,6.25,26.69878285,-3.018464168,0.428645075,,-153.7291177
80.408,5.408,7,7,1,6.25,26.69630704,-3.148488479,0.425720466,,-160.3512015
